i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
51,5,0.8,1.6351515151515152,0.06666666666666667,15.7,3.4613416892609377,0.6,0.6,0.0
52,5,0.6,1.1854545454545455,0.05714285714285714,26.619999999999997,4.176097308866267,0.4,0.8,0.0
53,5,0.6,1.5696969696969698,0.0761904761904762,8.0,2.7637055122068754,0.4,0.8,0.0
54,5,0.6,1.4709090909090907,0.05714285714285714,22.059999999999995,3.9058628252450034,0.7,0.2,0.0
55,5,0.8,1.8412121212121213,0.08571428571428572,9.66,3.303681019153179,0.8,0.4,0.0
56,5,1.0,2.1418181818181816,0.05714285714285714,19.28,2.643495737229674,0.7,0.4,0.0
57,5,1.0,1.2215151515151514,0.05714285714285714,13.64,4.871232385949876,0.6,0.4,0.0
58,5,0.6,0.6309090909090909,0.0380952380952381,15.3,4.6592187031725825,0.3,0.4,0.0
59,5,0.8,1.4945454545454544,0.06666666666666667,12.58,3.8066486307717478,0.9,0.2,0.0
60,5,0.8,1.2303030303030302,0.06666666666666667,13.36,3.0684743099397154,0.7,0.4,0.0
61,5,0.8,1.0,0.047619047619047616,1.8,7.992684158210405,0.4,0.6,0.0
62,5,1.0,1.45,0.0761904761904762,3.6,4.8890109465702265,0.8,0.4,0.0
63,5,0.8,0.9315151515151514,0.06666666666666667,13.9,4.646664172828907,0.8,0.4,0.0
64,5,0.4,0.7381818181818182,0.0380952380952381,10.120000000000001,5.406727191418322,0.4,0.4,0.0
65,5,0.8,1.1336363636363636,0.06666666666666667,19.04,3.740288449785112,0.7,0.4,0.0
66,5,1.0,1.3224242424242425,0.0761904761904762,29.6,3.6724945232887154,0.7,0.4,0.0
67,5,1.0,1.553939393939394,0.06666666666666667,14.86,5.713221116439281,0.7,0.4,0.0
68,5,0.6,1.3136363636363637,0.0761904761904762,25.2,4.4046439769568675,0.2,1.2,0.0
69,5,0.6,1.0981818181818181,0.05714285714285714,19.339999999999996,3.860703086614947,1.0,0.0,0.0
70,5,1.0,1.7618181818181817,0.06666666666666667,14.6,5.161293564641891,0.9,0.2,0.0
71,5,1.0,1.1590909090909092,0.06666666666666667,8.239999999999998,2.7775948356453144,1.0,0.0,0.0
72,5,0.6,1.063939393939394,0.06666666666666667,16.44,3.134204036155642,0.6,0.6,0.0
