i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
172,5,0.8,2.4042424242424243,0.0761904761904762,27.0,5.504935803393544,0.7,0.2,0.0
173,5,1.0,1.9712121212121214,0.09523809523809523,31.900000000000006,6.8255637081869525,0.6,0.8,0.0
174,5,0.8,2.026060606060606,0.08571428571428572,23.599999999999998,6.862633504689547,0.3,1.2,0.0
175,5,0.4,1.0766666666666667,0.06666666666666667,10.38,5.010037823663851,1.0,0.0,0.0
176,5,0.8,1.603333333333333,0.0761904761904762,6.38,2.7513429879863454,0.9,0.2,0.0
177,5,0.6,1.6036363636363635,0.06666666666666667,29.360000000000003,5.349739492774612,1.0,0.0,0.0
178,5,0.6,2.763939393939394,0.08571428571428572,41.36,16.05573715864924,0.8,0.4,0.0
179,5,0.8,2.2703030303030305,0.06666666666666667,46.16,4.8391223383089,0.9,0.2,0.0
180,5,1.0,1.8136363636363637,0.06666666666666667,2.38,5.40416303690192,0.9,0.2,0.0
181,5,0.6,1.5915151515151513,0.047619047619047616,22.42,5.182162138840945,0.6,0.2,0.0
182,5,0.4,1.5503030303030303,0.06666666666666667,25.48,12.857683048081883,0.4,0.8,0.0
183,5,0.8,1.879090909090909,0.06666666666666667,23.36,4.056011593793579,0.9,0.2,0.0
184,5,0.8,2.303030303030303,0.06666666666666667,18.66,3.4943078825918112,0.9,0.2,0.0
185,5,1.0,2.0533333333333332,0.08571428571428572,31.32,5.784877836601691,0.5,1.0,0.0
186,5,1.0,1.9254545454545453,0.05714285714285714,6.0600000000000005,4.043183353552185,1.0,0.0,0.0
187,5,1.0,2.3472727272727267,0.08571428571428572,7.94,3.4290938706258496,1.0,0.0,0.0
188,5,1.0,2.1333333333333333,0.0761904761904762,16.580000000000002,3.3305766415822458,0.8,0.4,0.0
189,5,0.6,2.3496969696969696,0.047619047619047616,38.0,8.67377109570621,0.5,0.2,0.0
190,5,1.0,3.6660606060606056,0.0761904761904762,3.5799999999999996,3.6254180958204922,0.8,0.4,0.0
191,5,0.6,1.42,0.0761904761904762,4.8,4.494469865318434,1.0,0.0,0.0
192,5,1.0,4.224242424242425,0.06666666666666667,9.540000000000001,3.983430067704375,0.8,0.4,0.0
193,5,1.0,3.3806060606060613,0.0761904761904762,26.02,7.30960560371988,0.8,0.4,0.0
194,5,1.0,3.2993939393939393,0.05714285714285714,4.12,2.5879954362592827,1.0,0.0,0.0
195,5,1.0,5.15030303030303,0.0761904761904762,2.2000000000000006,3.2373859743568048,0.7,0.6,0.0
196,5,0.8,3.478181818181818,0.0761904761904762,30.380000000000003,6.113891609117016,0.8,0.2,0.0
197,5,1.0,4.19969696969697,0.06666666666666667,4.959999999999999,3.3728186187733527,1.0,0.0,0.0
198,5,0.8,3.095151515151515,0.05714285714285714,49.58,12.325667585727857,0.8,0.2,0.0
199,5,1.0,3.924848484848485,0.08571428571428572,45.720000000000006,7.959007511504492,1.0,0.0,0.0
